Ticker,Close,RS_rating,RS_rating_old,RS_rating_new,RS_score,TT_pass,RS_pass,Minervini_pass,Minervini_score,early_stage_score,R3M,R6M,R9M,R12M,RS_raw,Bench_R12,C1_Price>MA150&200,C2_MA150>MA200,C3_MA200_up_22d,C4_MA50>MA150&200,C5_+25%_from_low,C6_within_25%_high,Days_passed
CARR,58.52,15.5,10.5,15.5,-4.618309098446819,False,False,False,28.19,6.632562963710838,-9.285382111300578,-4.845528455284542,11.658080518984937,-11.333333333333329,-30.546681816530974,19.213348483197645,0,1,1,1,0,1,0
QGEN,43.65,27.1,11.2,27.1,2.771742166452052,False,False,False,28.14,7.670825416979129,20.813728203708813,-10.222130810366103,-6.810418445772859,-10.73619631901841,-29.949544802216053,19.213348483197645,1,0,0,0,1,1,0
IBIT,44.72,19.2,3.7,19.2,-2.193229522110629,False,False,False,27.72,33.45058260577643,5.347467608951706,13.994392046902892,-6.77506775067751,-28.880407124681938,-48.09375560787959,19.213348483197645,1,0,0,0,1,0,0
USAR,19.41,42.9,42.9,30.3,4.6500647683987095,False,False,False,27.57,1.352677523081579,-27.303370786516858,-3.336653386454169,58.57843137254901,22.61528742893242,3.4019389457347726,19.213348483197645,0,1,0,0,1,0,0
GOLF,86.21,28.8,28.8,21.2,-1.2902097228879894,False,False,False,26.98,1.538868909798513,-4.656049546560503,-13.348075183435526,7.42679127725856,8.782334384858025,-10.43101409833962,19.213348483197645,0,1,1,1,0,0,0
ATMU,49.64,31.7,31.7,21.5,-1.1849837978099629,False,False,False,26.77,-3.02562778766949,0.6080259424402046,-23.22919888648314,3.8059389376829733,12.282289074869945,-6.9310594083277,19.213348483197645,0,1,1,0,0,1,0
CI,279.32,18.7,12.7,18.7,-2.5973540493521474,False,False,False,26.66,13.949046166598766,-2.2502187226596693,-1.8000281254394568,0.4423028515948113,-7.128607527596753,-26.341956010794398,19.213348483197645,0,1,0,1,0,1,0
SAIA,343.92,30.9,30.9,14.2,-5.456841206385491,False,False,False,26.63,-2.4301658834333666,-27.443037974683538,-10.514401686051045,26.692698740145904,11.423572863344766,-7.789775619852879,19.213348483197645,0,1,1,0,1,0,0
CWEN,32.49,29.7,29.7,9.4,-11.02038583133707,False,False,False,26.57,-1.0363601521213808,-19.599109131403104,-16.176470588235283,-8.863955119214573,9.136714813570723,-10.076633669626922,19.213348483197645,0,1,1,0,0,1,0
DAKT,19.11,32.4,32.4,15.6,-4.5781675052423925,False,False,False,26.52,11.85238180076429,-6.461086637298097,-29.405245659401558,6.22568093385214,13.210900473933652,-6.002448009263994,19.213348483197645,0,1,1,0,0,0,0
SO,89.97,17.7,15.5,17.7,-3.3711157899307813,False,False,False,26.33,14.17250482554665,-4.02176232131427,-6.203085904920769,0.78413800828947,-3.3931064103940645,-22.60645489359171,19.213348483197645,0,1,0,1,0,1,0
HUBB,464.19,25.3,25.3,21.8,-0.8456352920958876,False,False,False,26.2,3.6046721391917895,-4.142488384099119,-12.068573593483611,10.039351412857966,6.086022488344445,-13.127325994853202,19.213348483197645,0,1,1,0,0,1,0
GBX,46.16,18.8,18.8,15.4,-4.6505544233663265,False,False,False,25.73,10.690020568559554,-4.470198675496695,-20.441227163047238,6.237054085155336,-0.108201687946341,-19.321550171143986,19.213348483197645,0,1,1,0,0,1,0
TSN,57.17,18.3,18.3,14.0,-5.896426054963404,False,False,False,25.69,11.248090431252137,-13.405028779157824,-8.68870787414151,6.521334078628649,-0.5046989209885111,-19.718047404186155,19.213348483197645,0,1,1,0,0,1,0
HUBG,39.23,26.5,26.5,19.6,-1.9369247658512476,False,False,False,25.66,0.18543508835405287,-9.189814814814824,-4.689018464528671,6.256771397616445,7.127252867285638,-12.086095615912008,19.213348483197645,0,1,1,1,0,0,0
XEL,77.19,24.6,24.6,18.2,-2.8872333873281217,False,False,False,25.4,18.546546572061484,-4.7037037037037095,-7.612208258527831,-3.11284046692607,5.696289196220716,-13.517059286976929,19.213348483197645,0,1,0,0,0,1,0
IE,11.91,51.7,51.7,18.8,-2.3635831336012556,False,False,False,25.37,-1.0277194697863279,-8.66564417177913,-27.422303473491773,2.0565552699228773,30.87912087912088,11.665772395923234,19.213348483197645,0,0,0,0,1,0,0
CRM,205.69,26.7,7.4,26.7,2.5143337766913394,False,False,False,25.31,-1.2333449576139917,15.87516196270633,7.269882659713156,-9.431552991942239,-17.016984709726877,-36.230333192924526,19.213348483197645,1,0,0,0,1,1,0
TXT,81.8,19.7,19.7,13.1,-7.256119226960576,False,False,False,25.25,7.901497970855665,-11.395147313691501,-15.35596026490067,0.5778925365793608,1.2877662209014318,-17.925582262296214,19.213348483197645,0,1,1,0,0,1,0
IR,78.57,24.9,17.1,24.9,0.9119069205022368,False,False,False,25.22,0.8766815735565765,10.724351747463356,-15.53429370027951,0.03819709702062024,-1.3930722891566383,-20.606420772354284,19.213348483197645,0,1,1,0,0,1,0
AXP,335.95,29.2,25.5,29.2,3.8538950047995435,False,False,False,24.76,10.275238104743966,7.4902412491201,2.708734599040019,-4.800362719260964,6.380620645978463,-12.832727837219181,19.213348483197645,0,0,0,1,0,1,0
RMBS,89.86,42.8,42.8,7.8,-13.136727344661718,False,False,False,24.47,7.84822325416865,-39.553343199246605,-11.108912849935704,1.9398752127055996,22.592087312414733,3.3787388292170872,19.213348483197645,0,1,0,0,0,0,0
XLY,117.95,24.0,20.0,24.0,0.16572570350052107,False,False,False,24.16,15.20890421709672,-2.961744138214717,0.7344777521564705,4.611973392461199,1.4056656493143693,-17.807682833883277,19.213348483197645,1,0,0,0,0,1,0
BA,211.08,19.7,12.8,19.7,-1.930957683685361,False,False,False,24.15,4.243153741419774,-5.893892108782883,-8.369508595242225,17.462437395659446,-6.959933001278262,-26.173281484475908,19.213348483197645,0,1,1,0,0,1,0
ENPH,37.35,16.3,16.3,5.9,-16.058725895491563,False,False,False,24.09,8.557574605005072,-46.85543540125213,-22.97380903279027,38.69290753806165,-2.301857180224942,-21.515205663422588,19.213348483197645,0,1,1,0,1,0,0
PEP,142.27,14.7,14.7,13.8,-6.016393042150996,False,False,False,24.07,27.301742716943153,-3.7024502504399592,-15.901164509073695,-2.774550673136067,-4.001349527665299,-23.214698010862943,19.213348483197645,0,1,0,0,0,1,0
ADSK,251.21,22.8,10.1,22.8,-0.3681051815248204,False,False,False,23.35,-2.578227242570221,5.995780590717303,11.743249855433469,-13.614167812929844,-11.961169131562333,-31.174517614759978,19.213348483197645,1,0,0,0,1,1,0
XLU,43.31,20.8,20.8,17.8,-3.314655456582134,False,False,False,23.01,15.636762666077981,-4.0540540540540455,-8.551520270270263,-1.735677821894499,1.822028917362184,-17.39131956583546,19.213348483197645,0,1,0,0,0,1,0
NXPI,224.75,14.5,14.5,9.1,-11.08905178303914,False,False,False,22.99,7.309059170034095,-31.736727007653997,-4.39018164801973,17.454925529135103,-5.036548781003081,-24.249897264200726,19.213348483197645,0,1,1,1,0,0,0
COIN,187.16,11.7,1.8,11.7,-8.767382279584101,False,False,False,22.95,44.22156690964235,7.699390033375519,1.750570838316845,-22.149660995798847,-38.83660130718955,-58.04994979038719,19.213348483197645,0,0,0,0,1,0,0
BOTZ,35.85,26.0,26.0,17.6,-3.4296619893248863,False,False,False,22.92,8.404093869897416,-10.531569752932368,-9.606656580937967,7.046879665571804,6.47460647460647,-12.738742008591174,19.213348483197645,0,1,0,0,0,1,0
AIG,76.38,20.1,12.3,20.1,-1.7887713520019033,False,False,False,22.49,14.824610084590473,1.4746911119968065,-4.7036805988771135,0.5529225908372792,-7.742480975963295,-26.95582945916094,19.213348483197645,0,0,0,1,0,1,0
CHRW,143.66,32.8,32.8,10.6,-9.435570903543574,False,False,False,22.18,-3.143129559984028,-18.60162048841295,-18.33323858791428,-5.28744725738397,13.646072304406287,-5.567276178791358,19.213348483197645,0,1,1,0,0,0,0
SBS,4.8,28.3,28.3,10.3,-9.718264743464019,False,False,False,22.1,2.595660847839823,-15.194346289752659,-21.33726647000984,-5.511811023622048,8.646446355817105,-10.56690212738054,19.213348483197645,0,1,1,0,0,0,0
PG,145.4,14.9,13.1,14.9,-4.87730582926279,False,False,False,22.1,20.473585009961702,-1.417045223404978,-11.010465756778254,-3.6575669228730345,-6.884406019852706,-26.097754503050353,19.213348483197645,0,1,0,0,0,1,0
MAIN,58.54,31.2,11.9,31.2,5.029941503899975,False,False,False,22.08,-1.34543577210159,14.514866979655716,-0.7123473541383984,5.363570914326843,-8.531250000000002,-27.744598483197645,19.213348483197645,1,0,0,0,0,1,0
CLF,11.52,30.1,30.1,23.1,-0.2167872676112914,False,False,False,22.08,0.13875649654850053,-10.210444271239282,6.76552363299352,2.857142857142869,9.714285714285719,-9.499062768911926,19.213348483197645,1,0,0,0,1,0,0
FERG,232.67,19.5,19.0,19.5,-1.9913467761267594,False,False,False,22.01,-2.6270235847973065,1.2489120974760626,-10.738126294790163,-1.7938544656424082,0.07742268484665082,-19.135925798350996,19.213348483197645,0,1,1,0,0,1,0
CBRE,151.74,30.9,12.2,30.9,4.9974508411354295,False,False,False,21.72,-2.1423035821871936,16.58855167114868,3.0562347188264116,-3.2208686778493423,-8.025215177597278,-27.238563660794924,19.213348483197645,1,0,0,0,0,1,0
DUK,121.59,18.3,17.2,18.3,-2.7824448295993798,False,False,False,21.6,14.252107499484568,-2.999601116872752,-5.693011711781592,-0.9853420195439666,-1.2346681829258355,-20.44801666612348,19.213348483197645,0,1,0,0,0,1,0
BETZ,19.8924,24.1,6.4,24.1,0.21048026509467865,False,False,False,21.48,6.137410036755576,6.717166569207578,9.298901098901101,-1.8148972611191638,-19.8659356507237,-39.07928413392134,19.213348483197645,1,0,0,0,0,1,0
NOW,127.0,29.6,4.2,29.6,4.160281811395995,False,False,False,21.08,-2.54660615565076,24.36349392871131,21.84591768204931,-21.935507665072596,-27.835988817419366,-47.04933730061701,19.213348483197645,1,0,0,0,1,0,0
TYL,350.06,14.4,2.1,14.4,-5.401903553681082,False,False,False,20.67,33.02236451073158,15.703189555445384,4.461221688400818,-25.95553863400808,-36.92157993368892,-56.13492841688657,19.213348483197645,0,0,0,0,1,0,0
QCOM,160.56,22.1,22.1,9.9,-10.267854551576232,False,False,False,20.65,6.027679391249471,-31.208226221079695,10.10835276368125,-1.6778934476423868,2.6467203682393636,-16.56662811495828,19.213348483197645,0,0,0,1,1,0,0
HII,291.15,27.3,27.3,10.9,-9.387744146706176,False,False,False,20.44,-1.6083358461789632,-8.316538606877444,-33.158088066486066,-4.694098006481395,7.546542553191471,-11.666805930006173,19.213348483197645,0,1,1,0,0,0,0
TMDX,93.6,19.9,6.9,19.9,-1.8504758507942722,False,False,False,20.33,24.565431925058352,33.428367783321434,-29.01023890784983,-28.511418315130232,-18.58745759763417,-37.80080608083182,19.213348483197645,0,0,0,0,1,0,0
INDA,50.23,19.4,13.8,19.4,-2.1632468387977144,False,False,False,20.26,24.984257508130042,3.4603501544799187,-4.759196056124393,-7.341818852610227,-5.63591959421379,-24.849268077411434,19.213348483197645,0,0,0,0,0,1,0
KKR,107.58,25.5,5.8,25.5,1.1913694448672985,False,False,False,19.52,-2.275624180795951,13.206355887614428,11.3318845079168,-9.345243111148571,-22.442505947660596,-41.65585443085824,19.213348483197645,1,0,0,0,1,0,0
CRC,51.67,22.7,22.7,15.8,-4.5755481668392015,False,False,False,19.31,0.7619034223843713,-13.52301255230125,-11.097728836889187,11.71891891891892,3.5470941883767537,-15.666254294820892,19.213348483197645,0,1,1,0,0,0,0
CTRI,20.79,23.6,23.6,4.9,-17.643690435295582,False,False,False,18.84,-2.016229569068292,-32.97872340425532,-32.213889794587544,5.532994923857859,4.41988950276242,-14.793458980435226,19.213348483197645,0,1,1,0,0,0,0
WS,34.01,21.8,21.8,9.7,-10.341236165122739,False,False,False,18.49,-0.7567642086802447,-19.541045658859723,-21.30957889865803,6.214865708931905,2.470623681831885,-16.74272480136576,19.213348483197645,0,1,1,0,0,0,0
ADBE,273.92,22.1,5.1,22.1,-0.77762733323455,False,False,False,18.06,-2.587634543937063,14.976494291470788,6.248787867033867,-15.506338875350867,-24.583574240797322,-43.79692272399497,19.213348483197645,1,0,0,0,1,0,0
HAYW,14.47,17.4,10.8,17.4,-3.459591049156354,False,False,False,17.86,2.985160644186902,2.117148906139743,-3.4689793195463614,-6.945337620578773,-11.117936117936122,-30.331284601133767,19.213348483197645,0,0,0,1,0,1,0
ORA,106.24,33.6,33.6,11.4,-8.918965865167666,False,False,False,17.84,-2.0062713435971493,-23.945880163218558,-9.243123184691616,-2.1280515891294316,14.668105774419837,-4.545242708777808,19.213348483197645,0,1,0,0,0,0,0
AGCO,110.94,16.3,15.4,16.3,-4.393406990797423,False,False,False,17.79,4.248944659954124,-2.9226461323066166,-17.159498207885292,4.660377358490564,-3.6226218399791565,-22.835970323176802,19.213348483197645,0,1,0,0,0,1,0
GILT,10.12,29.2,29.2,2.8,-23.607086762766944,False,False,False,17.4,2.3938972872208946,-41.93918531267929,-36.19167717528373,-6.899724011039554,8.934337997847152,-10.279010485350494,19.213348483197645,0,1,0,0,0,0,0
ANIP,75.65,12.8,7.8,12.8,-7.429140583110166,False,False,False,17.26,7.12128079289997,-7.473091976516633,-0.8519003931847902,-5.105368790767684,-16.24224977856509,-35.45559826176273,19.213348483197645,0,0,0,1,0,1,0
PHG,27.43,20.9,17.9,20.9,-1.3289396132415865,False,False,False,17.17,12.696355245250583,3.120300751879701,-12.892981899015554,0.6236243580337364,-0.6159420289855166,-19.829290512183164,19.213348483197645,0,0,0,0,0,1,0
XLC,113.18,21.7,20.3,21.7,-1.097708975496996,False,False,False,16.87,10.637422401486344,-2.64923447445381,-2.8497854077253137,1.1438784629133059,1.5158310162346478,-17.697517466963,19.213348483197645,0,0,0,0,0,1,0
ORLA,9.44,20.1,20.1,3.3,-21.79240709696858,False,False,False,16.81,12.566300942908583,-27.938931297709924,-44.66588511137163,-9.92366412213741,1.5053763440860068,-17.70797213911164,19.213348483197645,0,1,0,0,0,0,0
MP,60.17,16.7,7.6,16.7,-4.1613705176371685,False,False,False,16.73,0.1720366748096236,-7.728875939273106,2.5741561541084312,8.865569024787412,-16.788825888535474,-36.00217437173312,19.213348483197645,1,0,0,0,1,0,0
TLT,83.47,16.2,15.3,16.2,-4.405458508226976,False,False,False,16.73,17.496259063576822,-2.145369284876908,-7.162718273829382,-6.737430167597768,-3.8364055299539124,-23.049754013151556,19.213348483197645,0,0,0,0,0,1,0
IONQ,42.05,28.6,28.6,12.9,-7.338599075714278,False,False,False,15.94,-1.6636201618947575,-35.7033639143731,25.186067281929112,0.8151522416686596,8.712512926577043,-10.500835556620602,19.213348483197645,0,0,0,0,1,0,0
WMS,141.44,16.5,15.8,16.5,-4.307021730251533,False,False,False,15.79,-2.698984770556448,0.7766298539365835,-16.800000000000004,-3.6183986371379873,-2.6699697219928376,-21.883318205190484,19.213348483197645,0,0,1,0,0,1,0
RCAT,9.1,15.9,11.4,15.9,-4.542038709967654,False,False,False,15.66,-2.3167471273170928,-14.71415182755389,-26.731078904991957,43.081761006289284,-9.632571996027817,-28.845920479225462,19.213348483197645,0,1,0,0,1,0,0
TEL,201.41,16.8,16.8,13.3,-6.751688672634694,False,False,False,15.27,11.846313081106349,-3.5161676646706552,-16.910066006600665,-8.002557895217654,-1.8134841320138428,-21.02683261521149,19.213348483197645,0,0,0,0,0,1,0
BLD,354.53,22.4,22.4,13.7,-6.10389205066062,False,False,False,15.17,4.028297597588863,-3.9630512514898797,-16.602761638164253,-9.294888195261741,3.3042920831026557,-15.90905640009499,19.213348483197645,0,1,0,0,0,0,0
FXI,35.56,15.3,11.5,15.3,-4.678569246076101,False,False,False,15.04,13.055275272019319,0.679501698754259,-7.4440395627277445,-8.161157024793376,-9.146653040367902,-28.360001523565547,19.213348483197645,0,0,0,0,0,1,0
BCE,23.59,14.7,13.3,14.7,-4.87814856619848,False,False,False,14.86,-3.3955505662112824,-5.978477481068156,-7.959422551697227,1.98875918720276,-6.463124504361617,-25.67647298755926,19.213348483197645,0,1,0,0,0,1,0
SARO,24.96,12.6,12.6,11.5,-8.773950421646665,False,False,False,14.6,-1.4630608632779645,-9.236363636363631,-19.03989620499513,0.8892481810832686,-7.246376811594201,-26.45972529479185,19.213348483197645,0,0,0,1,0,1,0
OMCL,33.22,19.1,19.1,6.4,-14.589597505277602,False,False,False,14.52,6.267051064494519,-22.959183673469386,-19.700265893159298,-7.72222222222223,0.3928679359322951,-18.82048054726535,19.213348483197645,0,0,1,0,0,0,0
VMC,274.09,16.4,14.0,16.4,-4.35594303495713,False,False,False,14.41,9.499007970848336,-0.5659350625793591,-10.290315189997711,-4.773651113504506,-5.583878746124715,-24.79722722932236,19.213348483197645,0,0,0,0,0,1,0
HD,337.88,18.1,7.2,18.1,-3.2770121741485614,False,False,False,14.25,6.68797782348414,6.301714645272916,-10.035412839151158,-1.5845275544681292,-17.36854976766935,-36.581898250867,19.213348483197645,0,0,0,0,0,1,0
ULTA,537.22,22.6,21.7,22.6,-0.6134743497295174,False,False,False,13.83,-0.6946187928648784,5.8874544200256285,-21.49005509521095,4.197214787229919,2.450559719282186,-16.76278876391546,19.213348483197645,0,0,0,0,0,1,0
LEU,193.39,23.5,23.5,20.0,-1.816525525601305,False,False,False,13.72,-2.2831152890654907,7.3613501360128675,-8.18496890281537,-19.997517891862827,4.377158894645938,-14.836189588551708,19.213348483197645,0,0,0,0,1,0,0
VFC,13.85,19.9,19.9,5.5,-16.651590669858376,False,False,False,13.43,1.572288656101373,-20.44801838024124,-29.119754350051174,-14.558914250462685,1.3167520117044695,-17.896596471493176,19.213348483197645,0,0,1,0,0,0,0
CMCSA,27.1,17.3,6.3,17.3,-3.6614476856732474,False,False,False,13.29,4.554480701825717,7.4544012688342765,-11.984410522897038,-0.9140767824497242,-20.317553660688027,-39.53090214388567,19.213348483197645,0,0,0,0,0,1,0
MCD,268.1,9.0,9.0,9.0,-11.283752012384188,False,False,False,12.95,14.506231031140032,-4.563576819023208,-19.49190714993543,-13.334410861483759,-14.465288412455324,-33.67863689565297,19.213348483197645,0,0,0,0,0,1,0
IBM,234.19,16.5,16.5,11.9,-8.265826005787432,False,False,False,12.83,20.76001674807505,-8.232758620689651,-1.4102887934663633,-21.26479289940828,-2.1885310946832104,-21.401879577880855,19.213348483197645,0,0,0,0,0,0,0
BABA,119.44,14.9,14.9,8.6,-12.0874796645583,False,False,False,12.77,6.042805298774154,-6.512210394489671,-21.56553716837405,-21.898907997122873,-3.9485323683152385,-23.161880851512883,19.213348483197645,0,0,0,0,1,0,0
PEG,73.28,10.6,10.6,9.6,-10.452510534781576,False,False,False,12.75,11.683972040147026,-8.193435229265845,-14.760963126672088,-9.831426110495867,-11.283292978208227,-30.496641461405872,19.213348483197645,0,0,0,0,0,1,0
LHX,262.17,14.4,14.4,8.2,-12.831120580482741,False,False,False,12.59,6.109721588091954,-15.169066494094807,-23.128573522943853,-5.619555043559632,-5.069341347720602,-24.282689830918248,19.213348483197645,0,1,0,0,0,0,0
NOC,542.52,12.4,12.4,12.3,-7.580402404431891,False,False,False,12.48,8.411429532011777,-1.5997388181521521,-22.899168620763167,-4.266807834833253,-7.536557930258725,-26.74990641345637,19.213348483197645,0,1,0,0,0,0,0
TM,192.95,16.0,15.6,16.0,-4.457436868638132,False,False,False,12.46,3.5238776483293517,1.4938719688601276,-20.179539155255867,-2.3631211415848674,-2.7322679840701802,-21.945616467267826,19.213348483197645,0,0,0,0,0,1,0
LMND,54.42,21.5,21.5,16.9,-3.9622163114786284,False,False,False,12.33,12.442800516439082,-3.9025251633409863,4.956605593056906,-19.198218262806222,2.235581439038148,-16.9777670441595,19.213348483197645,0,0,0,0,0,0,0
RTO,23.8,18.5,18.5,5.6,-16.499308263807876,False,False,False,12.33,-0.2369762068032702,-23.839999999999996,-22.677063027940225,-11.72106824925816,-0.4184100418409997,-19.631758525038645,19.213348483197645,0,1,0,0,0,0,0
SEDG,29.88,13.2,13.2,0.9,-33.57336434241351,False,False,False,12.31,6.7783189269042845,-59.19705038918477,-29.611307420494704,-13.265602322206105,-6.59581119099718,-25.809159674194827,19.213348483197645,0,1,0,0,0,0,0
BIDU,93.43,20.6,20.6,4.0,-19.9775414524182,False,False,False,12.26,13.413095234420863,-28.080979139404192,-29.56652845834904,-15.790896800360521,1.631676275426952,-17.581672207770694,19.213348483197645,0,0,0,0,0,0,0
CRUS,111.43,15.0,15.0,3.5,-20.7229976705144,False,False,False,12.24,4.1272821123328,-35.808514315340744,-22.386292400919405,-5.663731798171345,-3.9479355227997615,-23.161284005997405,19.213348483197645,0,1,0,0,0,0,0
BWXT,149.73,12.1,12.1,4.2,-19.492668371824383,False,False,False,12.18,7.7972416657220585,-24.739884393063583,-28.10774475440535,-11.824980860962263,-8.05084745762713,-27.264195940824777,19.213348483197645,0,1,0,0,0,0,0
TSLA,350.25,19.5,19.5,7.4,-13.28056279625605,False,False,False,11.88,13.60309492690242,-20.462803161050047,-16.087685673215134,-10.442609118105805,1.0530871321407842,-18.16026135105686,19.213348483197645,0,0,0,0,0,0,0
SYK,330.59,15.1,8.3,15.1,-4.691420675630896,False,False,False,11.83,2.629340900309743,8.057135386023395,-13.915579512017295,-10.231623537078772,-15.4241711011052,-34.637519584302844,19.213348483197645,0,0,0,0,0,1,0
IPGP,71.73,10.0,10.0,1.8,-28.447392361672183,False,False,False,11.62,8.732082944284816,-38.68706727070689,-48.33993518185091,-4.308964781216639,-12.213927303879558,-31.427275787077203,19.213348483197645,0,1,0,0,0,0,0
CAE,24.57,8.1,8.1,7.2,-13.472167559175858,False,False,False,11.57,11.101865289599388,-6.648936170212771,-27.84140969162995,-10.654545454545449,-15.56701030927835,-34.780358792475994,19.213348483197645,0,1,0,0,0,0,0
GDS,32.99,17.8,17.8,14.5,-5.178837212216208,False,False,False,11.52,-1.9866019138532542,-2.6269185360094482,-26.672593909757726,6.694695989650712,-0.6624510689551277,-19.875799552152774,19.213348483197645,0,1,0,0,0,0,0
TIMB,18.26,9.4,9.4,3.6,-20.6800547341127,False,False,False,11.35,8.632873806740697,-18.079856437864507,-33.30898466033601,-19.98247151621384,-13.949104618284625,-33.16245310148227,19.213348483197645,0,1,0,0,0,0,0
GIL,54.59,18.7,18.7,10.5,-9.490411245273199,False,False,False,11.3,-3.9336680557522805,-10.110324386629333,-23.41470258136924,-3.670372331039351,-0.1463325406987348,-19.35968102389638,19.213348483197645,0,0,0,0,0,1,0
LCII,104.78,15.9,15.9,11.0,-9.332904281831572,False,False,False,10.55,-2.7160057354186553,-7.233289065958393,-23.052067268855104,-6.479828632631213,-2.6660473757547654,-21.87939585895241,19.213348483197645,0,0,1,0,0,0,0
EVR,289.54,11.7,11.7,9.5,-10.929813321375883,False,False,False,10.51,2.7576358004266948,-15.470177794645712,-9.218034740076497,-5.4408883082952215,-9.049787969216272,-28.263136452413917,19.213348483197645,0,0,0,0,0,1,0
LAZ,43.79,8.1,5.6,8.1,-12.96984420397596,False,False,False,10.45,7.380851701096663,-9.036144578313255,-15.250628991677962,-8.675703858185614,-22.850599013389704,-42.06394749658735,19.213348483197645,0,0,0,0,0,1,0
GXO,47.42,11.0,11.0,10.4,-9.602789741433634,False,False,False,10.1,2.341382800529013,-5.6130573248407645,-25.66232951873334,-0.2943650126156494,-10.831139526137646,-30.04448800933529,19.213348483197645,0,1,0,0,0,0,0
CCL,26.14,10.1,7.7,10.1,-9.72500181723052,False,False,False,9.61,1.89178662992938,-6.576125804145816,-17.539432176656145,-1.5813253012048167,-16.352,-35.565348483197646,19.213348483197645,0,0,0,0,0,1,0
PAX,11.78,13.2,10.4,13.2,-7.095387144624798,False,False,False,9.48,14.01662540495068,2.6132404181184565,-11.892296185489904,-17.44919411352488,-11.361926260346122,-30.57527474354377,19.213348483197645,0,0,0,0,0,0,0
ASO,43.475,6.7,6.7,5.0,-17.073290565168953,False,False,False,9.25,5.2316395555782425,-17.754445705637533,-28.950808955711715,-1.640271493212675,-19.266480965645304,-38.47982944884295,19.213348483197645,0,1,0,0,0,0,0
MSTR,126.83,2.2,0.3,2.2,-26.131830757665156,False,False,False,9.25,11.23190835378276,-17.74967574578469,-6.502027276078149,-25.61290322580645,-63.044871794871796,-82.25822027806944,19.213348483197645,0,0,0,0,1,0,0
AZO,3027.34,7.3,4.6,7.3,-13.353565738610609,False,False,False,8.89,19.89052379901681,-0.004624308005329869,-17.552058652112578,-22.33367882028179,-26.872842604648017,-46.08619108784566,19.213348483197645,0,0,0,0,0,0,0
STEP,49.77,12.2,6.8,12.2,-7.910893874570737,False,False,False,8.86,-3.400547137026032,-4.837476099426374,6.917293233082722,-17.776309268131495,-19.020501138952163,-38.233849622149805,19.213348483197645,0,0,0,0,1,0,0
ACN,186.93,11.8,4.5,11.8,-8.634310768259855,False,False,False,8.72,-3.3174248493190137,5.993422544794735,-2.386422976501301,-25.777248362120307,-26.994727592267132,-46.208076075464774,19.213348483197645,0,0,0,0,1,0,0
FSLR,206.82,22.9,22.9,8.3,-12.793367411925177,False,False,False,8.56,-2.0046004300456324,-24.427229875397384,-1.570531125071395,-17.242207194590055,3.700361010830333,-15.512987472367312,19.213348483197645,0,0,0,0,0,0,0
TDS,33.82,9.9,9.9,6.3,-15.557872860458998,False,False,False,8.51,-1.4896869217358155,-14.358065332995695,-25.408028231142488,-11.349934469200518,-12.315270935960587,-31.528619419158233,19.213348483197645,0,1,0,0,0,0,0
HSAI,18.3,8.8,6.0,8.8,-11.577657131048797,False,False,False,8.45,-0.24273419072262103,-11.29423170140571,-32.17197924388435,18.600129617628003,-21.727972626176218,-40.94132110937386,19.213348483197645,0,0,0,0,1,0,0
LOW,214.6,11.2,7.3,11.2,-9.196129642129964,False,False,False,8.44,13.185613646016407,-1.0330197380557182,-18.40924644513725,-8.404114558880016,-17.10124773052112,-36.314596213718765,19.213348483197645,0,0,0,0,0,0,0
INTU,357.46,7.9,0.8,7.9,-13.119994571941216,False,False,False,8.07,-0.30492292656405584,16.160270366880034,-6.235081184586743,-46.096659880871606,-45.5887725280078,-64.80212101120544,19.213348483197645,0,0,0,0,1,0,0
OCS,12.96,4.4,4.4,0.3,-45.695867929350364,False,False,False,7.74,3.2550155386385295,-56.23100303951367,-56.15696887686062,-32.71028037383178,-27.150084317032032,-46.363432800229674,19.213348483197645,0,1,0,0,0,0,0
GAP,20.15,13.6,13.6,5.4,-16.769388372278033,False,False,False,7.42,6.587917355530429,-16.216216216216228,-25.864606328182493,-19.270833333333336,-6.27906976744187,-25.492418250639513,19.213348483197645,0,0,0,0,0,0,0
EPAM,111.85,6.9,2.2,6.9,-13.60545324029051,False,False,False,7.27,-1.6349493200324854,10.001966955153407,-14.670430271589884,-38.19759089402144,-35.163178946148044,-54.376527429345686,19.213348483197645,0,0,0,0,1,0,0
WLDN,85.45,5.8,4.7,5.8,-16.36051817497587,False,False,False,6.91,-1.3726139340355938,-8.167651800107468,-27.02818104184457,-12.115602180397001,-26.32350405242283,-45.536852535620476,19.213348483197645,0,0,0,0,1,0,0
LDOS,134.54,6.8,4.9,6.8,-13.716067121073653,False,False,False,6.83,-2.9790532533177747,3.0010718113612,-20.807581376184594,-27.85672154002896,-25.918176311877104,-45.13152479507475,19.213348483197645,0,0,0,0,1,0,0
META,570.05,8.5,5.4,8.5,-12.344495508319515,False,False,False,6.3,9.672434610499774,-10.264382019818818,-12.795055760375728,-4.072360117795548,-24.326297623788662,-43.53964610698631,19.213348483197645,0,0,0,0,0,0,0
THO,79.48,6.7,4.0,6.7,-14.261393020079755,False,False,False,6.19,11.711641384957687,0.7734246227970143,-23.392771084337348,-21.213322759714504,-28.247720501940954,-47.461068985138596,19.213348483197645,0,0,0,0,0,0,0
