market,ticker,name,name_en,kind,mult,exchange,type,category,price,chg_pct,volume,basis,source
US,DRIP,S&P 원유 및 가스 인버스 2배 디렉시온 ETF,DIREXION DAILY S&P OIL & GAS EXP. & PROD,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DRV,부동산 인버스 3배 디렉시온 ETF,DIREXION DAILY REAL ESTATE BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DUG,원유 및 가스 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT ENERGY,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DULL,금 인버스 3배 마이크로섹터 ETN,MICROSECTORS GOLD -3X INVERSE LEVERAGED,인버스,-3,NYSE,ETN,인버스 원자재,,,,카테고리,usa10104+master
US,DUST,금광 인버스 2배 디렉시온 ETF,DIREXION DAILY GOLD MINERS INDEX BEAR 2X,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DWSH,도시 라이트 숏 어드바이저셰어즈 ETF,ADVISORSHARES TRUST DORSEY WRIGHT SHORT,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DXD,다우 30 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT DOW 30 (POST,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DZZ,금 인버스 2배 도이치뱅크 ETN,DEUTSCHE BANK AG LONDON GOLD DOUBLE SHOR,인버스,-2,NYSE,ETN,인버스 원자재,,,,카테고리,usa10104+master
US,EDZ,신흥국 인버스 3배 디렉시온 ETF,DIREXION DAILY MSCI EMERGING MARKETS BEA,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,EEV,MSCI 신흥국 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT MSCI EMERGING,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,EFU,MSCI 선진국 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT MSCI EAFE,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,EFZ,MSCI EAFE 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT MSCI EAFE (POST RE,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,EMTY,디클라인 소매업 프로셰어즈 ETF,PROSHARES TRUST DECLINE RETAIL STORE ETF,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,EPV,FTSE 유럽 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT FTSE EUROPE,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,ERY,에너지 인버스 2배 디렉시온 ETF,DIREXION DAILY ENERGY BEAR 2X ETF,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,ETHD,이더리움 2배 인버스 프로셰어즈 ETF,PROSHARES ULTRASHORT ETHER ETF,인버스,-2,NYSE,ETF,,,,,종목명,usa10104+master
US,EUM,MSCI 신흥국 프로셰어즈 ETF,PROSHARES SHORT MSCI EMERGING MARKETS,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,EUO,유로화 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST II PROSHARES ULTRASHORT,인버스,-2,NYSE,ETF,,,,,종목명,usa10104+master
US,EWV,MSCI 일본 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT MSCI JAPAN,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,FAZ,미국 금융 인버스 3배 디렉시온 ETF,DIREXION DAILY FINANCIAL BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,FLYD,여행주 인버스 3배 마이크로섹터 ETN,MICROSECTORS TRAVEL -3X INVERSE LEVERAGE,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,FNGD,FANG 플러스 인버스 3배 마이크로섹터 ETN,BANK OF MONTREAL MICROSTORS FANG IDX 3X,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,FXP,FTSE 중국 50 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT FTSE CHINA 50,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,GDXD,금광 인버스 3배 마이크로섹터 ETN,BANK OF MONTREAL MICROSECTORS GOLD MNRS,인버스,-3,NYSE,ETN,인버스 원자재,,,,카테고리,usa10104+master
US,GGLS,구글 인버스 디렉시온 ETF,DIREXION DAILY GOOGL BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,GLL,금 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT GOLD,인버스,-2,NYSE,ETF,인버스 원자재,,,,카테고리,usa10104+master
US,HDGE,주식 베어 어드바이저쉐어즈 ETF,ADVISORSHARES TRUST RANGER EQUITY BEAR E,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,HIBS,S&P 500 경기 민감주 인버스 3배 디렉시온,DIREXION DAILY S&P 500 HIGH BETA BEAR 3X,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,HOOZ,DEFIANCE HOOD DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT HOOD ETF,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,IONZ,아이온큐 데일리 2배 인버스 디파이언스 ET,DEFIANCE DAILY TARGET 2X SHORT IONQ ETF,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,IREZ,TRADR IREN DAILY -2X,TRADR 2X SHORT IREN DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,JDST,금광 소형주 인버스 2배 디렉시온 ETF,DIREXION DAILY JUNIOR GOLD MINERS INDEX,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,JETD,3배 인버스 맥스 에어라인 ETN,BANK OF MONTREAL MAX AIRLINES -3X INVERS,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,KOLD,천연가스 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST II ULTRASHORT BLOOMBERG,인버스,-2,NYSE,ETF,인버스 원자재,,,,카테고리,usa10104+master
US,LABD,S&P 바이오주 인버스 3배 디렉시온 ETF,DIREXION DAILY S&P BIOTECH BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,LITZ,TRADR LITE DAILY -2X,TRADR 2X SHORT LITE DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,METD,메타 데일리 1배 인버스디렉시온 ETF,DIREXION DAILY META BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,MSFD,마이크로소프트 인버스 디렉시온 ETF,DIREXION DAILY MSFT BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,MSTZ,스트래티지 데일리 타겟 2배 인버스 T-REX,T-REX 2X INVERSE MSTR DAILY TARGET ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,MUD,DIREXION MU DAILY -1X,DIREXION DAILY MU BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,MUZ,DEFIANCE MU DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT MU ETF,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,MYY,S&P 단기 중형주 400 프로셰어즈 ETF,PROSHARES TRUST SHORT S&P MID CAP 400 ET,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,MZZ,중형주 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT MIDCAP 400 NE,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,NBIZ,TRADR NBIS DAILY -2X,TRADR 2X SHORT NBIS DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,NFXS,DIREXION NFLX DAILY -1X,DIREXION DAILY NFLX BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,NRGD,미국 석유주 인버스 3배 마이크로섹터 ETN,MICROSECTORS U.S. BIG OIL -3A INVERSE LE,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,NVD,엔비디아 인버스 2배 그래닛셰어즈 ETF,GRANITESHARES ETF TRUST 2X SHORT NVDA DA,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,NVDD,엔비디아 인버스 1배 디렉시온 ETF,DIREXION DAILY NVDA BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,NVDQ,엔비디아 인버스 2배 T-REX ETF,T-REX 2X INVERSE NVIDIA DAILY TARGET ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,NVDS,엔비디아 인버스 1.25배 ETF,INVESTMENT MANAGERS SERIES TRUST II TRAD,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,OILD,원유 및 가스 인버스 3배 마이크로섹터 ETN,MICROSECTORS OIL & GAS EXP. & PROD. -3X,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,OKLS,DEFIANCE OKLO DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT OKLO ETF,인버스,-2,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,ORCS,DIREXION ORCL DAILY -1X,DIREXION DAILY ORCL BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,ORCZ,TRADR 2X SHORT ORCL DAILY ETF,TRADR 2X SHORT ORCL DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,PALD,DIREXION PANW DAILY -1X,DIREXION DAILY PANW BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,PFIX,금리 헤지 심플리파이 ETF,SIMPLIFY EXCHANGE TRADED FUNDS SIMPLIFY,인버스,-1,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,PLTD,팔란티어 데일리 1배 숏 디렉시온 ETF,DIREXION DAILY PLTR BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,PLTZ,팔란티어 데일리 타겟 2배 숏 디파이언스 E,DEFIANCE DAILY TARGET 2X SHORT PLTR ETF,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,PSQ,QQQ 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT QQQ POST REV SPLIT,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,PST,미국 국채 7년-10년 인버스 2배 프로셰어즈,PROSHARES TRUST PSHS ULSHT 7-10Y,인버스,-2,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,QBER,TRUESHARES QUARTERLY BEAR HEDGE,TRUESHARES QUARTERLY BEAR HEDGE ETF,인버스,-1,AMEX,ETF,,,,,종목명,usa10104+master
US,QBTZ,디 웨이브 퀀텀 인버스 2배 디파이언스 ETF,DEFIANCE DAILY TARGET 2X SHORT QBTS ETF,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,QCMD,DIREXION QCOM DAILY -1X,DIREXION DAILY QCOM BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,QID,QQQ 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT QQQ (POST REV,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,QQDN,PROSHARES ULTRASHORT TOP QQQ,PROSHARES ULTRASHORT QQQ MEGA,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,QQQD,데일리 집중 QS 1배 인버스 디렉시온 ETF,DIREXION DAILY MAGNIFICENT 7 BEAR 1X ETF,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,REK,부동산 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT REAL ESTATE FD ETF,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,REW,기술주 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT TECHNOLOGY (P,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,RGTZ,리게티 컴퓨팅 인버스 2배 디파이언스 ETF,DEFIANCE DAILY TARGET 2X SHORT RGTI ETF,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,RKLZ,DEFIANCE RKLB DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT RKLB ETF,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,RWM,러셀 2000 인버스 프로셰어스 ETF,PROSHARES TRUST SHORT RUSSELL2000 (POST,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,RXD,헬스케어 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT HEALTHCARE (P,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SARK,이노베이션 인버스 AXS ETF,INVESTMENT MANAGERS SERIES TRUST II TRAD,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SBB,S&P600 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT SMALLCAP600 (P/S),인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SBIT,비트코인 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT BITCOIN ETF,인버스,-2,NYSE,ETF,,,,,종목명,usa10104+master
US,SCC,S&P 소비자 서비스 인버스 2배 프로셰어즈,PROSHARES ULTRASHORT CONSUMER DISCRETION,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SCO,원유 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST II ULTRASHORT BLOOMBERG,인버스,-2,NYSE,ETF,인버스 원자재,,,,카테고리,usa10104+master
US,SDD,S&P600 2배 인버스 소형주 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT SMALLCAP600 N,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SDOW,다우 30 인버스 3배 프로셰어즈 ETF,PROSHARES ULTRAPRO SHORT DOW30,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SDP,유틸리티 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT UTILITIES,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SDS,S&P 500 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT S&P 500 (POST,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SEF,금융주 인버스 프로셰어즈 ETF,PROSHARES SHORT FINANCIALS,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SETH,이더리움 인버스 프로셰어즈 ETF,PROSHARES SHORT ETHER ETF,인버스,-1,NYSE,ETF,,,,,종목명,usa10104+master
US,SH,S&P 500 인버스 프로셰어즈 ETF,PROSHARES SHORT S&P 500,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SHRT,롱숏 포지션 전략 타이달 ETF,TIDAL ETF TRUST GOTHAM SHORT STRATEGIES,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SIJ,산업 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT INDUSTRIALS,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SJB,하이일드 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT HIGH YIELD,인버스,-1,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,SKDD,GRANITESHARES 2X SHORT SK HYNIX DAILY E,GRANITESHARES 2X SHORT SK HYNIX DAILY ET,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SKF,금융 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT FINANCIALS,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SKHU,PROSHARES SK HYNIX 2X,PROSHARES ULTRA SK HYNIX,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SKHZ,LEVERAGE SHARES 1X SHORT SK HYNIX DAILY,LEVERAGE SHARES 1X SHORT SK HYNIX DAILY,인버스,-1,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SKRE,캐피탈 지역은행 인버스 2배 터틀 ETF,ETF OPPORTUNITIES TR TUTTLE CAP DAILY 2X,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SKYU,나스닥 클라우드 컴퓨팅 2배 프로셰어즈 ET,PROSHARES TRUST ULTRA NASDAQ CLOUD COMPU,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SMCZ,슈퍼 마이크로 컴퓨터 데일리 타겟 2배 인,DEFIANCE DAILY TARGET 2X SHORT SMCI ETF,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SMDD,S&P400 인버스 3배 프로셰어즈 ETF,PROSHARES ULTRAPRO SHORT MIDCAP400,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SMN,원자재 2배 인버스 프로셰어즈 ETF,PROSHARES ULTRASHORT MATERIALS,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SMST,스트래티지 데일리 2배 인버스 디파이언스,TIDAL TRUST II DEFIANCE DAILY TARGET 2X,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SMZ,TRADR SMR DAILY -2X,INVESTMENT MANAGERS SERIES TR II TRADR 2,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SNDQ,TRADR SNDK DAILY -2X,TRADR 2X SHORT SNDK DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SNK,스페이스X 2배 인버스 그래닛셰어즈 ETF,GRANITESHARES 2X SHORT SPACEX DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SOXS,미국 반도체 인버스 3배 디렉시온 ETF,DIREXION DAILY SEMICONDUCTOR BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SPCG,스페이스X 2배 인버스 트레이더 ETF,TRADR 2X SHORT SPACEX DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SPCQ,스페이스X 2배 인버스 디파이언스 ETF,DEFIANCE DAILY TARGET 2X SHORT SPCX ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SPDN,S&P 500 인버스 디렉시온 ETF,DIREXION DAILY S&P 500 BEAR 1X ETF,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SPXS,S&P 500 인버스 3배 디렉시온 ETF,DIREXION DAILY S&P 500 BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SPXU,S&P 500 인버스 3배 프로셰어즈 ETF,PROSHARES TRUST ULTRAPRO SHORT S&P 500 (,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SQQQ,QQQ 인버스 3배 프로셰어즈 ETF,PROSHARES ULTRAPRO SHORT QQQ,인버스,-3,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SRS,부동산 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT REAL ESTATE,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SRTY,러셀 2000 인버스 3배 프로셰어즈 ETF,PROSHARES TRUST ULTRAPRO SHORT RUSSELL 2,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SSG,반도체 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT SEMICONDUCTORS,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SSPC,스페이스X 2배 인버스 레버리지 셰어즈 ETF,LEVERAGE SHARES 2X SHORT SPCX DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,STSM,DEFIANCE TSM DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT TSM ETF,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SVIX,VIX 선물 인버스 ETF,VS TRUST 1X SHORT VIX FUTURES ETF,인버스,-1,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,SVXY,VIX 단기선물 인버스 0.5배 프로셰어즈 ETF,PROSHARES TRUST II SHORT VIX SHRT TRM FU,인버스,-0.5,AMEX,ETF,,,,,종목명,usa10104+master
US,SZK,필수 소비재 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT CONSUMER STAP,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TAIL,테일 리스크 캄브리아 ETF,CAMBRIA ETF TRUST TAIL RISK ETF,인버스,-1,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TBF,초장기 채권 프로셰어즈 ETF,PROSHARES TRUST SHORT 20+ YR TREASURY US,인버스,-1,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,TBT,초장기채 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST PSHS ULTSH 20YRS NEW,인버스,-2,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,TBX,7년-10년 국채 인버스 ETF,PROSHARES TRUST SHORT 7-10YR TREAS,인버스,-1,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,TECS,기술주 인버스 3배 디렉시온 ETF,DIREXION DAILY TECHNOLOGY BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TMV,초장기채권 인버스 3배 디렉시온 ETF,DIREXION DAILY 20+ YEAR TREASURY BEAR 3X,인버스,-3,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,TSDD,테슬라 인버스 2배 그래닛셰어즈 ETF,GRANITESHARES ETF TRUST GRANITESHARES 2X,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TSLQ,테슬라 인버스 2배 AXS ETF,INVESTMENT MANAGERS SERIES TRUST II TRAD,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TSLS,테슬라 인버스 디렉시온 ETF,DIREXION DAILY TSLA BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TSLZ,테슬라 데일리 타겟 2배 인버스 T-REX ETF,T-REX 2X INVERSE TESLA DAILY TARGET ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TSMZ,DIREXION TSM DAILY -1X,DIREXION DAILY TSM BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TSXD,DIREXION SEMICONDUCTORS TOP 5 DAILY -2X,DIREXION DAILY SEMICONDUCTORS TOP 5 BEAR,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TTT,미국 장기채 인버스 3배 프로셰어즈 ETF,PROSHARES TRUST PROSHARES ULTRAPRO SHRT,인버스,-3,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,TTXD,DIREXION TECHNOLOGY TOP 5 DAILY -2X,DIREXION DAILY TECHNOLOGY TOP 5 BEAR 2X,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TWM,러셀 2000 인버스 2배 프로셰어스 ETF,PROSHARES ULTRASHORT RUSSELL2000,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,TYO,미국 장기채 인버스 3배 디렉시온 ETF,DIREXION DAILY 7-10 YEAR TREASURY BEAR 3,인버스,-3,NYSE,ETF,인버스 채권,,,,카테고리,usa10104+master
US,TZA,러셀 2000 인버스 3배 ETF,DIREXION DAILY SMALL CAP BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,UDN,달러 인버스 인베스코 ETF,INVESCO DB US DLR INDEX TR BEARISH FD ET,인버스,-1,NYSE,ETF,,,,,종목명,usa10104+master
US,VYLD,INVERSE VIX SHORT TERM FUTURES ETN - MA,INVERSE VIX SHORT-TERM FUTURES ETNS DUE,인버스,-1,NYSE,ETN,,,,,종목명,usa10104+master
US,WEBS,다우존스 인터넷 인버스 3배 디렉시온 ETF,DIREXION DAILY DOW JONES INTERNET BEAR 3,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,WTID,에너지 인버스 3배 마이크로섹터 ETN,BANK OF MONTREAL MICROSECTORS ENERGY 3X,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,YANG,중국FTSE 인버스 3배 디렉시온 ETF,DIREXION DAILY FTSE CHINA BEAR 3X ETF,인버스,-3,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,YCS,엔화 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST II PROSHS ULRASHRT YEN,인버스,-2,NYSE,ETF,,,,,종목명,usa10104+master
US,YXI,FTSE 중국 50 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT FTSE CHINA 50 NEW(,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,ZSL,은 인버스 2배 프로셰어즈 ETF,PROSHARES ULTRASHORT SILVER,인버스,-2,NYSE,ETF,인버스 원자재,,,,카테고리,usa10104+master
US,ZVOL,VOLATILITY PREMIUM PLUS,VOLATILITY PREMIUM PLUS ETF,인버스,-1,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
